full_name,stars,html_url,created_at,updated_at,size,language,age_years,num_releases
Snailclimb/JavaGuide,151617,https://github.com/Snailclimb/JavaGuide,2018-05-07T13:27:00Z,2025-09-06T13:42:14Z,177513,Java,7.33,0
krahets/hello-algo,116169,https://github.com/krahets/hello-algo,2022-11-04T11:08:34Z,2025-09-06T21:32:08Z,364743,Java,2.84,9
GrowingGit/GitHub-Chinese-Top-Charts,101929,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts,2019-09-05T03:01:56Z,2025-09-06T18:05:33Z,123199,Java,6.0,0
iluwatar/java-design-patterns,92626,https://github.com/iluwatar/java-design-patterns,2014-08-09T16:45:18Z,2025-09-06T14:59:57Z,46859,Java,11.08,0
macrozheng/mall,81505,https://github.com/macrozheng/mall,2018-04-04T01:11:44Z,2025-09-06T14:34:48Z,58703,Java,7.43,3
spring-projects/spring-boot,78316,https://github.com/spring-projects/spring-boot,2012-10-19T15:02:57Z,2025-09-06T19:31:06Z,202503,Java,12.88,30
doocs/advanced-java,78211,https://github.com/doocs/advanced-java,2018-10-06T11:38:30Z,2025-09-06T13:58:01Z,26590,Java,6.92,1
MisterBooo/LeetCodeAnimation,76445,https://github.com/MisterBooo/LeetCodeAnimation,2018-12-06T08:01:22Z,2025-09-06T15:14:19Z,509807,Java,6.75,0
elastic/elasticsearch,73725,https://github.com/elastic/elasticsearch,2010-02-08T13:20:56Z,2025-09-06T19:54:20Z,1467454,Java,15.58,30
Stirling-Tools/Stirling-PDF,65223,https://github.com/Stirling-Tools/Stirling-PDF,2023-01-27T18:22:42Z,2025-09-06T22:13:16Z,105854,Java,2.61,30
kdn251/interviews,64442,https://github.com/kdn251/interviews,2017-02-14T18:19:25Z,2025-09-06T21:23:49Z,24462,Java,8.56,0
TheAlgorithms/Java,63284,https://github.com/TheAlgorithms/Java,2016-07-16T10:21:02Z,2025-09-06T18:42:18Z,6535,Java,9.14,0
NationalSecurityAgency/ghidra,59963,https://github.com/NationalSecurityAgency/ghidra,2019-03-01T03:27:48Z,2025-09-06T21:29:19Z,392548,Java,6.52,30
spring-projects/spring-framework,58803,https://github.com/spring-projects/spring-framework,2010-12-08T04:04:45Z,2025-09-06T22:11:07Z,233684,Java,14.75,30
google/guava,51085,https://github.com/google/guava,2014-05-29T16:23:17Z,2025-09-06T14:53:41Z,564596,Java,11.27,30
ReactiveX/RxJava,48288,https://github.com/ReactiveX/RxJava,2013-01-08T20:11:48Z,2025-09-06T19:31:59Z,145073,Java,12.66,30
skylot/jadx,45387,https://github.com/skylot/jadx,2013-03-18T17:08:21Z,2025-09-06T18:35:20Z,24110,Java,12.47,30
dbeaver/dbeaver,45197,https://github.com/dbeaver/dbeaver,2015-10-21T08:26:28Z,2025-09-06T20:04:42Z,199850,Java,9.88,30
termux/termux-app,44821,https://github.com/termux/termux-app,2015-10-23T09:42:46Z,2025-09-06T22:07:16Z,4903,Java,9.87,30
jeecgboot/JeecgBoot,43799,https://github.com/jeecgboot/JeecgBoot,2018-11-26T10:40:00Z,2025-09-06T16:04:00Z,79347,Java,6.78,30
apache/dubbo,41303,https://github.com/apache/dubbo,2012-06-19T07:56:02Z,2025-09-06T19:37:07Z,60650,Java,13.22,30
PhilJay/MPAndroidChart,38110,https://github.com/PhilJay/MPAndroidChart,2014-04-25T14:29:47Z,2025-09-06T20:59:38Z,21593,Java,11.37,30
eugenp/tutorials,37248,https://github.com/eugenp/tutorials,2013-04-29T18:26:36Z,2025-09-06T04:17:41Z,114840,Java,12.36,0
halo-dev/halo,36838,https://github.com/halo-dev/halo,2018-03-21T12:56:52Z,2025-09-06T13:28:35Z,78264,Java,7.46,30
alibaba/arthas,36693,https://github.com/alibaba/arthas,2018-08-29T17:15:57Z,2025-09-06T17:46:53Z,55616,Java,7.02,30
geekxh/hello-algorithm,35765,https://github.com/geekxh/hello-algorithm,2020-05-29T05:47:09Z,2025-09-06T17:16:27Z,365053,Java,5.27,0
airbnb/lottie-android,35463,https://github.com/airbnb/lottie-android,2016-10-06T22:42:42Z,2025-09-06T08:16:47Z,137270,Java,8.91,30
TeamNewPipe/NewPipe,34996,https://github.com/TeamNewPipe/NewPipe,2015-09-03T23:39:26Z,2025-09-06T21:29:03Z,82324,Java,10.01,30
bumptech/glide,34945,https://github.com/bumptech/glide,2013-07-08T22:52:33Z,2025-09-06T21:00:38Z,97710,Java,12.16,30
doocs/leetcode,34890,https://github.com/doocs/leetcode,2018-09-16T14:03:03Z,2025-09-06T18:58:08Z,677285,Java,6.97,21
netty/netty,34414,https://github.com/netty/netty,2010-11-09T09:22:21Z,2025-09-06T21:43:38Z,101310,Java,14.83,0
xkcoding/spring-boot-demo,33894,https://github.com/xkcoding/spring-boot-demo,2017-11-10T06:27:29Z,2025-09-06T15:22:14Z,14194,Java,7.82,0
Blankj/AndroidUtilCode,33633,https://github.com/Blankj/AndroidUtilCode,2016-07-30T18:18:32Z,2025-09-06T21:00:33Z,47329,Java,9.1,30
alibaba/easyexcel,33610,https://github.com/alibaba/easyexcel,2018-02-06T03:14:08Z,2025-09-04T16:09:13Z,26334,Java,7.58,14
zxing/zxing,33574,https://github.com/zxing/zxing,2011-10-12T14:07:27Z,2025-09-06T21:12:29Z,242789,Java,13.9,30
SeleniumHQ/selenium,33115,https://github.com/SeleniumHQ/selenium,2013-01-14T21:40:56Z,2025-09-06T12:23:34Z,2351639,Java,12.64,30
YunaiV/ruoyi-vue-pro,33105,https://github.com/YunaiV/ruoyi-vue-pro,2021-01-24T03:18:25Z,2025-09-06T17:47:07Z,183744,Java,4.62,30
alibaba/nacos,32020,https://github.com/alibaba/nacos,2018-06-15T06:49:27Z,2025-09-06T13:31:14Z,65236,Java,7.23,30
binarywang/WxJava,31863,https://github.com/binarywang/WxJava,2016-01-06T08:24:05Z,2025-09-06T15:17:43Z,18618,Java,9.67,30
apache/kafka,30845,https://github.com/apache/kafka,2011-08-15T18:06:16Z,2025-09-06T21:06:52Z,258003,Java,14.06,0
ityouknow/spring-boot-examples,30592,https://github.com/ityouknow/spring-boot-examples,2016-11-05T05:32:33Z,2025-09-06T09:18:50Z,1074,Java,8.84,0
chinabugotech/hutool,30048,https://github.com/chinabugotech/hutool,2014-04-13T07:23:51Z,2025-09-06T13:51:14Z,70357,Java,11.4,30
apolloconfig/apollo,29640,https://github.com/apolloconfig/apollo,2016-03-04T10:24:23Z,2025-09-05T22:46:54Z,56697,Java,9.51,30
keycloak/keycloak,29434,https://github.com/keycloak/keycloak,2013-07-02T13:38:51Z,2025-09-06T21:58:38Z,553259,Java,12.18,30
alibaba/canal,29356,https://github.com/alibaba/canal,2013-01-13T10:59:52Z,2025-09-06T14:30:56Z,24182,Java,12.65,30
xuxueli/xxl-job,29263,https://github.com/xuxueli/xxl-job,2015-11-28T12:59:34Z,2025-09-06T06:22:33Z,37871,Java,9.77,30
wuyouzhuguli/SpringAll,28949,https://github.com/wuyouzhuguli/SpringAll,2018-05-02T02:48:44Z,2025-09-05T15:30:30Z,1069,Java,7.35,0
alibaba/spring-cloud-alibaba,28742,https://github.com/alibaba/spring-cloud-alibaba,2017-12-01T20:49:15Z,2025-09-06T05:06:29Z,55812,Java,7.76,30
alibaba/druid,28194,https://github.com/alibaba/druid,2011-11-03T05:12:51Z,2025-09-06T19:27:23Z,90627,Java,13.84,30
conductor-oss/conductor,28185,https://github.com/conductor-oss/conductor,2023-12-08T06:06:09Z,2025-09-06T20:24:55Z,29583,Java,1.75,25
lenve/vhr,27938,https://github.com/lenve/vhr,2018-01-04T08:57:51Z,2025-09-06T10:42:26Z,8480,Java,7.67,0
DrKLO/Telegram,27488,https://github.com/DrKLO/Telegram,2013-10-25T14:08:10Z,2025-09-06T16:52:44Z,602045,Java,11.87,30
crossoverJie/JCSprout,27076,https://github.com/crossoverJie/JCSprout,2017-12-17T09:06:50Z,2025-09-05T14:53:11Z,1191,Java,7.72,0
qiurunze123/miaosha,26501,https://github.com/qiurunze123/miaosha,2018-09-14T04:36:24Z,2025-09-05T13:14:44Z,65716,Java,6.98,0
apache/incubator-seata,25789,https://github.com/apache/incubator-seata,2018-12-28T08:37:22Z,2025-09-06T18:07:19Z,29167,Java,6.69,30
ashishps1/awesome-system-design-resources,25786,https://github.com/ashishps1/awesome-system-design-resources,2023-10-25T01:50:42Z,2025-09-06T22:03:30Z,2252,Java,1.87,0
alibaba/fastjson,25755,https://github.com/alibaba/fastjson,2011-11-03T06:58:52Z,2025-09-04T14:20:39Z,15513,Java,13.84,30
JakeWharton/butterknife,25492,https://github.com/JakeWharton/butterknife,2013-03-05T08:18:59Z,2025-09-05T17:09:25Z,3909,Java,12.51,0
hollischuang/toBeTopJavaer,25463,https://github.com/hollischuang/toBeTopJavaer,2018-10-25T09:54:54Z,2025-09-04T02:47:02Z,8004,Java,6.87,0
apache/flink,25232,https://github.com/apache/flink,2014-06-07T07:00:10Z,2025-09-06T20:13:52Z,529958,Java,11.25,0
scwang90/SmartRefreshLayout,25154,https://github.com/scwang90/SmartRefreshLayout,2017-06-02T09:52:50Z,2025-09-05T02:23:19Z,274026,Java,8.26,14
proxyee-down-org/proxyee-down,24866,https://github.com/proxyee-down-org/proxyee-down,2017-10-25T10:07:27Z,2025-09-06T08:08:20Z,26864,Java,7.87,30
greenrobot/EventBus,24763,https://github.com/greenrobot/EventBus,2012-07-16T16:55:40Z,2025-09-05T18:13:42Z,1742,Java,13.14,7
OpenAPITools/openapi-generator,24756,https://github.com/OpenAPITools/openapi-generator,2018-05-12T09:57:56Z,2025-09-06T16:52:46Z,929448,Java,7.32,30
Anuken/Mindustry,24754,https://github.com/Anuken/Mindustry,2017-04-30T01:24:29Z,2025-09-06T20:00:56Z,1872465,Java,8.35,30
bazelbuild/bazel,24518,https://github.com/bazelbuild/bazel,2014-06-12T16:00:38Z,2025-09-06T10:11:08Z,979598,Java,11.24,30
apache/skywalking,24510,https://github.com/apache/skywalking,2015-11-07T03:30:36Z,2025-09-06T03:27:01Z,173331,Java,9.83,30
jenkinsci/jenkins,24396,https://github.com/jenkinsci/jenkins,2010-11-22T21:21:23Z,2025-09-06T21:50:03Z,167440,Java,14.79,30
Netflix/Hystrix,24395,https://github.com/Netflix/Hystrix,2012-11-19T20:14:46Z,2025-09-05T14:41:30Z,9799,Java,12.8,30
yuliskov/SmartTube,24338,https://github.com/yuliskov/SmartTube,2020-07-28T12:53:52Z,2025-09-06T20:01:13Z,100344,Java,5.11,30
libgdx/libgdx,24324,https://github.com/libgdx/libgdx,2012-08-10T19:34:38Z,2025-09-06T16:30:35Z,1106388,Java,13.07,14
CodePhiliaX/Chat2DB,24202,https://github.com/CodePhiliaX/Chat2DB,2023-06-20T14:05:26Z,2025-09-06T17:19:50Z,18841,Java,2.21,30
redisson/redisson,24017,https://github.com/redisson/redisson,2014-01-11T14:06:25Z,2025-09-06T05:17:53Z,31505,Java,11.65,30
google/gson,24014,https://github.com/google/gson,2015-03-19T18:21:20Z,2025-09-06T14:42:29Z,13800,Java,10.47,11
doocs/source-code-hunter,22941,https://github.com/doocs/source-code-hunter,2019-10-28T01:35:10Z,2025-09-06T07:00:01Z,87139,Java,5.86,0
alibaba/Sentinel,22892,https://github.com/alibaba/Sentinel,2018-04-04T06:37:33Z,2025-09-04T10:14:32Z,8393,Java,7.43,25
iBotPeaches/Apktool,22847,https://github.com/iBotPeaches/Apktool,2012-03-19T17:46:53Z,2025-09-06T18:46:28Z,333755,Java,13.47,26
EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,22763,https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,2012-11-24T00:14:41Z,2025-09-06T21:15:11Z,340,Java,12.78,0
apache/rocketmq,22077,https://github.com/apache/rocketmq,2016-11-30T08:00:08Z,2025-09-06T15:04:20Z,43996,Java,8.77,22
google/ExoPlayer,21875,https://github.com/google/ExoPlayer,2014-06-13T21:19:18Z,2025-09-06T20:58:59Z,484242,Java,11.23,28
elunez/eladmin,21773,https://github.com/elunez/eladmin,2018-12-14T08:54:24Z,2025-09-06T13:28:53Z,7461,Java,6.73,1
dataease/dataease,21742,https://github.com/dataease/dataease,2021-02-02T04:10:21Z,2025-09-06T14:40:13Z,316996,Java,4.59,30
openjdk/jdk,21653,https://github.com/openjdk/jdk,2018-09-17T12:29:20Z,2025-09-06T14:16:58Z,1362443,Java,6.97,0
LSPosed/LSPosed,21481,https://github.com/LSPosed/LSPosed,2020-12-12T08:39:37Z,2025-09-06T17:52:00Z,21605,Java,4.73,30
CarGuo/GSYVideoPlayer,21072,https://github.com/CarGuo/GSYVideoPlayer,2016-11-13T12:34:31Z,2025-09-06T16:37:40Z,338369,Java,8.81,30
oracle/graal,21070,https://github.com/oracle/graal,2016-01-14T17:11:35Z,2025-09-06T20:49:52Z,456297,Java,9.65,30
kestra-io/kestra,20918,https://github.com/kestra-io/kestra,2019-08-24T13:56:15Z,2025-09-06T21:37:36Z,73175,Java,6.04,30
brettwooldridge/HikariCP,20697,https://github.com/brettwooldridge/HikariCP,2013-10-08T05:43:03Z,2025-09-05T13:34:08Z,5118,Java,11.91,0
kunal-kushwaha/DSA-Bootcamp-Java,20554,https://github.com/kunal-kushwaha/DSA-Bootcamp-Java,2021-07-30T12:23:25Z,2025-09-06T22:09:29Z,101640,Java,4.1,0
apache/shardingsphere,20441,https://github.com/apache/shardingsphere,2016-01-18T12:49:26Z,2025-09-06T14:08:05Z,673326,Java,9.63,30
didi/DoKit,20391,https://github.com/didi/DoKit,2018-08-14T10:32:07Z,2025-09-06T15:40:11Z,58616,Java,7.06,14
mybatis/mybatis-3,20221,https://github.com/mybatis/mybatis-3,2013-02-14T19:03:32Z,2025-09-06T14:08:07Z,158275,Java,12.56,30
ReactiveX/RxAndroid,20046,https://github.com/ReactiveX/RxAndroid,2014-08-19T03:46:38Z,2025-09-06T07:30:54Z,1051,Java,11.05,20
linlinjava/litemall,19896,https://github.com/linlinjava/litemall,2018-03-22T16:42:30Z,2025-09-06T15:56:52Z,24591,Java,7.46,8
yudaocode/SpringBoot-Labs,19854,https://github.com/yudaocode/SpringBoot-Labs,2018-09-12T14:51:46Z,2025-09-06T07:47:18Z,1813,Java,6.98,0
thingsboard/thingsboard,19660,https://github.com/thingsboard/thingsboard,2016-12-01T09:33:30Z,2025-09-06T20:35:16Z,310182,Java,8.76,30
xiaojieonly/Ehviewer_CN_SXJ,19548,https://github.com/xiaojieonly/Ehviewer_CN_SXJ,2020-11-09T06:14:31Z,2025-09-06T22:05:13Z,13632,Java,4.82,30
dianping/cat,18932,https://github.com/dianping/cat,2012-12-05T02:31:48Z,2025-09-05T09:43:20Z,114117,Java,12.75,3
Baseflow/PhotoView,18873,https://github.com/Baseflow/PhotoView,2012-07-17T16:39:00Z,2025-09-06T20:42:18Z,16896,Java,13.14,5
JetBrains/intellij-community,18753,https://github.com/JetBrains/intellij-community,2011-09-30T13:33:05Z,2025-09-06T21:53:00Z,5424526,Java,13.94,4
antlr/antlr4,18302,https://github.com/antlr/antlr4,2010-02-04T01:36:28Z,2025-09-05T19:19:35Z,70508,Java,15.59,30
williamfiset/Algorithms,18196,https://github.com/williamfiset/Algorithms,2017-03-18T02:50:46Z,2025-09-06T19:27:35Z,1274506,Java,8.47,0
Tencent/APIJSON,18160,https://github.com/Tencent/APIJSON,2016-11-21T12:03:29Z,2025-09-06T10:22:28Z,73350,Java,8.79,30
dromara/Sa-Token,18137,https://github.com/dromara/Sa-Token,2020-02-03T10:34:29Z,2025-09-06T14:43:42Z,8793,Java,5.59,30
forezp/SpringCloudLearning,17974,https://github.com/forezp/SpringCloudLearning,2017-04-08T10:06:56Z,2025-09-04T10:25:26Z,582,Java,8.41,0
LMAX-Exchange/disruptor,17972,https://github.com/LMAX-Exchange/disruptor,2012-09-21T13:42:24Z,2025-09-06T20:11:01Z,10129,Java,12.96,14
YunaiV/yudao-cloud,17821,https://github.com/YunaiV/yudao-cloud,2019-05-02T16:06:49Z,2025-09-06T02:24:12Z,45505,Java,6.35,30
ashishps1/awesome-low-level-design,17725,https://github.com/ashishps1/awesome-low-level-design,2023-11-17T10:15:12Z,2025-09-06T22:11:05Z,15656,Java,1.8,0
Tencent/tinker,17519,https://github.com/Tencent/tinker,2016-09-06T06:57:52Z,2025-09-06T19:01:35Z,7065,Java,9.0,30
openzipkin/zipkin,17298,https://github.com/openzipkin/zipkin,2012-06-06T18:26:16Z,2025-09-06T12:45:54Z,77306,Java,13.25,30
infinilabs/analysis-ik,17197,https://github.com/infinilabs/analysis-ik,2011-12-16T09:01:45Z,2025-09-06T11:56:45Z,7696,Java,13.72,1
justauth/JustAuth,17175,https://github.com/justauth/JustAuth,2019-01-31T09:42:20Z,2025-09-06T21:25:09Z,9643,Java,6.6,30
facebook/fresco,17137,https://github.com/facebook/fresco,2015-03-02T09:58:04Z,2025-09-06T14:23:27Z,78660,Java,10.52,30
baomidou/mybatis-plus,17093,https://github.com/baomidou/mybatis-plus,2016-08-18T10:06:53Z,2025-09-06T10:22:33Z,32031,Java,9.05,30
ben-manes/caffeine,17017,https://github.com/ben-manes/caffeine,2014-12-13T08:45:11Z,2025-09-06T13:18:49Z,109659,Java,10.73,30
material-components/material-components-android,16935,https://github.com/material-components/material-components-android,2016-12-05T16:11:29Z,2025-09-06T18:19:26Z,180488,Java,8.75,30
nostra13/Android-Universal-Image-Loader,16905,https://github.com/nostra13/Android-Universal-Image-Loader,2011-11-27T18:48:23Z,2025-09-06T20:01:44Z,27133,Java,13.78,0
alibaba/DataX,16794,https://github.com/alibaba/DataX,2018-01-18T10:09:47Z,2025-09-05T17:09:48Z,22958,Java,7.63,7
winterbe/java8-tutorial,16783,https://github.com/winterbe/java8-tutorial,2014-03-16T17:25:43Z,2025-09-06T12:36:31Z,149,Java,11.48,0
shuzheng/zheng,16730,https://github.com/shuzheng/zheng,2016-10-04T10:07:06Z,2025-09-05T08:45:33Z,41267,Java,8.92,0
Grasscutters/Grasscutter,16657,https://github.com/Grasscutters/Grasscutter,2022-04-17T12:43:46Z,2025-09-06T06:05:08Z,101542,Java,3.39,20
heibaiying/BigData-Notes,16632,https://github.com/heibaiying/BigData-Notes,2019-03-10T01:40:01Z,2025-09-06T07:12:18Z,24052,Java,6.49,0
JeffLi1993/springboot-learning-example,16561,https://github.com/JeffLi1993/springboot-learning-example,2017-02-06T07:02:25Z,2025-09-03T22:47:29Z,407,Java,8.58,0
prestodb/presto,16487,https://github.com/prestodb/presto,2012-08-09T01:03:37Z,2025-09-06T14:05:39Z,250850,Java,13.08,12
gyoogle/tech-interview-for-developer,16462,https://github.com/gyoogle/tech-interview-for-developer,2019-06-09T04:42:57Z,2025-09-06T18:25:13Z,6616,Java,6.25,0
questdb/questdb,16049,https://github.com/questdb/questdb,2014-04-28T23:29:15Z,2025-09-06T19:36:02Z,896000,Java,11.36,30
android-hacker/VirtualXposed,15822,https://github.com/android-hacker/VirtualXposed,2017-12-01T09:00:58Z,2025-09-06T15:45:03Z,49794,Java,7.76,30
dyc87112/SpringBoot-Learning,15790,https://github.com/dyc87112/SpringBoot-Learning,2016-08-21T03:39:06Z,2025-09-04T00:58:46Z,34384,Java,9.04,0
android10/Android-CleanArchitecture,15566,https://github.com/android10/Android-CleanArchitecture,2014-08-19T14:09:26Z,2025-09-05T12:48:06Z,5191,Java,11.05,0
mockito/mockito,15275,https://github.com/mockito/mockito,2012-10-13T20:27:12Z,2025-09-06T19:26:39Z,49483,Java,12.9,30
apache/hadoop,15247,https://github.com/apache/hadoop,2014-08-28T07:00:08Z,2025-09-06T09:34:48Z,598369,Java,11.03,0
Konloch/bytecode-viewer,15201,https://github.com/Konloch/bytecode-viewer,2014-10-14T10:26:46Z,2025-09-06T08:00:34Z,648651,Java,10.9,30
neo4j/neo4j,15012,https://github.com/neo4j/neo4j,2012-11-12T08:46:15Z,2025-09-06T15:12:44Z,679549,Java,12.82,30
zhisheng17/flink-learning,14919,https://github.com/zhisheng17/flink-learning,2019-01-01T07:38:28Z,2025-09-05T08:31:27Z,43620,Java,6.68,0
quarkusio/quarkus,14912,https://github.com/quarkusio/quarkus,2018-07-06T00:44:20Z,2025-09-06T22:13:17Z,410429,Java,7.17,30
apache/pulsar,14839,https://github.com/apache/pulsar,2016-06-28T07:00:03Z,2025-09-06T10:01:11Z,246826,Java,9.19,30
java-decompiler/jd-gui,14718,https://github.com/java-decompiler/jd-gui,2015-03-25T05:28:41Z,2025-09-06T17:25:17Z,56989,Java,10.45,18
elastic/logstash,14626,https://github.com/elastic/logstash,2010-11-18T01:31:50Z,2025-09-06T09:22:03Z,131847,Java,14.8,30
eclipse-vertx/vert.x,14558,https://github.com/eclipse-vertx/vert.x,2011-06-17T14:54:55Z,2025-09-06T11:14:58Z,122171,Java,14.22,0
hdodenhof/CircleImageView,14537,https://github.com/hdodenhof/CircleImageView,2014-01-17T16:44:46Z,2025-09-06T12:55:53Z,1003,Java,11.64,0
Tencent/QMUI_Android,14514,https://github.com/Tencent/QMUI_Android,2017-04-21T10:03:18Z,2025-09-03T14:02:26Z,21963,Java,8.38,30
alibaba/ARouter,14494,https://github.com/alibaba/ARouter,2016-12-14T01:27:49Z,2025-09-03T08:05:41Z,26589,Java,8.73,16
supertokens/supertokens-core,14478,https://github.com/supertokens/supertokens-core,2020-01-05T13:30:52Z,2025-09-06T21:59:25Z,64751,Java,5.67,30
arduino/Arduino,14415,https://github.com/arduino/Arduino,2010-09-17T19:10:36Z,2025-09-05T16:49:05Z,1390211,Java,14.97,30
theonedev/onedev,14234,https://github.com/theonedev/onedev,2018-11-06T02:57:01Z,2025-09-06T12:50:10Z,227849,Java,6.83,30
apache/doris,14215,https://github.com/apache/doris,2017-08-10T12:13:30Z,2025-09-06T17:09:03Z,1138731,Java,8.07,30
deeplearning4j/deeplearning4j,14090,https://github.com/deeplearning4j/deeplearning4j,2013-11-27T02:03:28Z,2025-09-06T19:27:49Z,764664,Java,11.78,0
zaproxy/zaproxy,14053,https://github.com/zaproxy/zaproxy,2015-06-03T16:55:01Z,2025-09-05T22:00:16Z,201570,Java,10.26,19
GoogleContainerTools/jib,14013,https://github.com/GoogleContainerTools/jib,2018-01-22T18:30:43Z,2025-09-06T12:59:03Z,16759,Java,7.62,30
orhanobut/logger,13891,https://github.com/orhanobut/logger,2015-03-20T22:30:12Z,2025-09-02T07:38:43Z,1873,Java,10.46,16
Netflix/zuul,13879,https://github.com/Netflix/zuul,2013-03-13T18:53:57Z,2025-09-05T06:14:49Z,5997,Java,12.48,28
apache/druid,13817,https://github.com/apache/druid,2012-10-23T19:08:07Z,2025-09-06T14:43:24Z,393972,Java,12.87,30
apache/dolphinscheduler,13805,https://github.com/apache/dolphinscheduler,2019-03-01T16:39:25Z,2025-09-06T11:57:42Z,219874,Java,6.52,30
seaswalker/spring-analysis,13728,https://github.com/seaswalker/spring-analysis,2016-09-09T07:46:32Z,2025-09-06T17:21:59Z,4951,Java,8.99,0
pinpoint-apm/pinpoint,13707,https://github.com/pinpoint-apm/pinpoint,2014-10-20T09:27:22Z,2025-09-05T08:42:37Z,266402,Java,10.88,30
JessYanCoding/AndroidAutoSize,13692,https://github.com/JessYanCoding/AndroidAutoSize,2018-08-17T09:04:19Z,2025-09-05T09:51:10Z,3131,Java,7.06,14
DuGuQiuBai/Java,13678,https://github.com/DuGuQiuBai/Java,2015-11-25T07:30:08Z,2025-09-06T13:34:45Z,24346,Java,9.78,0
Curzibn/Luban,13678,https://github.com/Curzibn/Luban,2016-07-24T07:43:21Z,2025-09-03T15:43:29Z,5029,Java,9.12,6
sqshq/piggymetrics,13677,https://github.com/sqshq/piggymetrics,2015-03-29T17:56:31Z,2025-09-06T15:15:39Z,1512,Java,10.44,2
lgvalle/Material-Animations,13629,https://github.com/lgvalle/Material-Animations,2015-03-08T20:54:00Z,2025-09-06T21:02:18Z,8692,Java,10.5,0
cryptomator/cryptomator,13580,https://github.com/cryptomator/cryptomator,2014-02-02T00:43:47Z,2025-09-06T19:42:14Z,25571,Java,11.59,30
janishar/mit-deep-learning-book-pdf,13571,https://github.com/janishar/mit-deep-learning-book-pdf,2017-04-07T10:46:50Z,2025-09-06T19:45:59Z,43571,Java,8.42,3
tink-crypto/tink,13555,https://github.com/tink-crypto/tink,2014-06-06T16:21:09Z,2025-09-06T20:58:48Z,61010,Java,11.25,21
LuckSiege/PictureSelector,13545,https://github.com/LuckSiege/PictureSelector,2017-01-04T07:47:39Z,2025-09-05T02:37:06Z,542078,Java,8.67,30
languagetool-org/languagetool,13542,https://github.com/languagetool-org/languagetool,2013-08-08T16:37:22Z,2025-09-06T21:32:17Z,5958686,Java,12.08,0
Bigkoo/Android-PickerView,13482,https://github.com/Bigkoo/Android-PickerView,2014-12-28T01:46:38Z,2025-09-03T08:05:40Z,6389,Java,10.69,0
kekingcn/kkFileView,13296,https://github.com/kekingcn/kkFileView,2017-12-12T11:41:08Z,2025-09-05T15:23:29Z,664522,Java,7.73,16
projectlombok/lombok,13259,https://github.com/projectlombok/lombok,2009-06-08T19:46:41Z,2025-09-06T07:50:57Z,81047,Java,16.25,0
macrozheng/mall-learning,13248,https://github.com/macrozheng/mall-learning,2019-04-12T13:20:31Z,2025-09-06T02:02:24Z,39420,Java,6.4,0
youth5201314/banner,13039,https://github.com/youth5201314/banner,2016-04-22T05:50:25Z,2025-09-03T01:31:46Z,11310,Java,9.37,0
pxb1988/dex2jar,12899,https://github.com/pxb1988/dex2jar,2015-03-16T09:13:07Z,2025-09-06T17:07:05Z,8725,Java,10.48,8
ashishps1/awesome-leetcode-resources,12834,https://github.com/ashishps1/awesome-leetcode-resources,2023-10-25T01:48:19Z,2025-09-06T20:20:44Z,244,Java,1.87,0
Netflix/conductor,12776,https://github.com/Netflix/conductor,2016-12-07T22:48:42Z,2025-09-06T11:44:31Z,29469,Java,8.74,30
facebook/stetho,12711,https://github.com/facebook/stetho,2015-01-22T22:34:10Z,2025-09-03T20:08:07Z,2392,Java,10.62,13
codecentric/spring-boot-admin,12679,https://github.com/codecentric/spring-boot-admin,2014-07-25T11:39:13Z,2025-09-06T15:16:54Z,84039,Java,11.12,30
google/guice,12670,https://github.com/google/guice,2014-05-28T23:18:53Z,2025-09-06T15:39:44Z,125307,Java,11.27,19
alibaba/COLA,12637,https://github.com/alibaba/COLA,2018-02-06T13:46:27Z,2025-09-06T14:50:45Z,3828,Java,7.58,11
greenrobot/greenDAO,12630,https://github.com/greenrobot/greenDAO,2011-10-22T16:15:14Z,2025-09-05T09:33:14Z,7353,Java,13.88,8
Netflix/eureka,12619,https://github.com/Netflix/eureka,2012-07-26T22:23:07Z,2025-09-04T19:41:46Z,12489,Java,13.11,30
macrozheng/mall-swarm,12594,https://github.com/macrozheng/mall-swarm,2019-11-25T06:55:31Z,2025-09-06T06:25:08Z,54602,Java,5.78,3
apache/zookeeper,12592,https://github.com/apache/zookeeper,2009-03-27T15:41:56Z,2025-09-05T13:40:37Z,150728,Java,16.45,0
zhihu/Matisse,12570,https://github.com/zhihu/Matisse,2017-04-13T01:31:05Z,2025-09-03T02:54:12Z,1991,Java,8.4,15
daimajia/AndroidViewAnimations,12472,https://github.com/daimajia/AndroidViewAnimations,2014-06-23T03:53:13Z,2025-08-31T13:02:36Z,297,Java,11.21,9
metersphere/metersphere,12438,https://github.com/metersphere/metersphere,2020-02-03T02:06:12Z,2025-09-06T21:10:10Z,421490,Java,5.59,19
daimajia/AndroidSwipeLayout,12407,https://github.com/daimajia/AndroidSwipeLayout,2014-08-25T04:09:33Z,2025-09-05T20:44:36Z,399,Java,11.03,18
pagehelper/Mybatis-PageHelper,12339,https://github.com/pagehelper/Mybatis-PageHelper,2014-06-09T15:32:30Z,2025-09-06T02:39:47Z,5333,Java,11.24,15
