repo,CBO_media,CBO_mediana,CBO_std,DIT_media,DIT_mediana,DIT_std,LCOM_media,LCOM_mediana,LCOM_std,LOC_total
Tencent_Shadow,4.266866566716642,3.0,4.125016653187685,1.7796101949025487,1.0,1.0573656274184715,17.46326836581709,0.0,95.29023036552886,21482
krahets_LeetCode-Book,1.3333333333333333,1.0,0.9322023905873988,1.0,1.0,0.0,0.08527131782945736,0.0,0.4916581608311564,3121
lecho_hellocharts-android,6.42483660130719,4.0,6.594148932015329,1.6666666666666667,1.0,0.9032106474595007,40.294117647058826,1.0,150.07445004821955,10995
gedoor_MyBookshelf,6.336322869955157,4.0,7.73545838322416,1.4693572496263079,1.0,0.8845156863657957,58.66218236173393,1.0,338.61040366309305,48375
google_android-classyshark,3.169811320754717,2.0,3.5664888361327947,1.278301886792453,1.0,0.9251109544809685,10.25,1.0,27.568935571233173,8714
PowerJob_PowerJob,5.7456953642384105,4.0,6.216600253630598,1.1841059602649007,1.0,0.5467643811481135,5.137748344370861,0.0,27.936686521655794,24684
google_closure-compiler,7.029784065524944,5.0,8.33514953634342,1.5104244229337305,1.0,1.2594829296047174,1272.1094564408043,1.0,29955.45928029506,308284
koush_AndroidAsync,3.613259668508287,2.0,5.022602883362448,1.5322283609576428,1.0,1.746470348555155,19.44014732965009,0.0,84.11027514648913,18086
kaushikgopal_RxJava-Android-Samples,6.627906976744186,3.0,7.152204944471005,1.8255813953488371,1.0,0.960292363141881,9.19767441860465,3.0,25.348776402743365,2633
kevin-wayne_algs4,4.003584229390681,4.0,2.50682264409731,1.021505376344086,1.0,0.16826417801803353,47.46953405017921,0.0,263.51807366407303,22522
mapstruct_mapstruct,3.8583462646863222,2.0,4.9084406974636705,1.1700288184438041,1.0,0.5961048539913245,10.453557969408113,0.0,71.59784216235003,94903
yuanguangxin_LeetCode,1.2413793103448276,1.0,0.6695340634119862,1.0,1.0,0.0,0.8413793103448276,0.0,2.3264059729457913,3441
jeecgboot_jimureport,6.75,6.5,3.0488447886789096,1.0833333333333333,1.0,0.28867513459481287,2.3333333333333335,0.0,5.989890473021012,300
swagger-api_swagger-core,4.824525745257453,3.0,6.87878350341064,1.2262872628726287,1.0,0.6041775775553959,49.71138211382114,0.0,740.878590227036,42424
enso-org_enso,6.346413000396353,5.0,6.769960795041367,1.6829171621086008,1.0,1.304894362794129,35.92310741181134,1.0,360.501883329003,116090
lenve_VBlog,4.551724137931035,4.0,3.6212291411357604,1.0344827586206897,1.0,0.1856953381770519,29.06896551724138,1.0,92.84123584857983,781
dyc87112_SpringCloud-Learning,5.884615384615385,4.0,5.841377561244448,1.044871794871795,1.0,0.262144230641272,28.733974358974358,1.0,87.77794476981221,13487
abel533_Mapper,5.056768558951965,4.0,4.6361069878951895,1.24235807860262,1.0,0.5294360429531781,36.1768558951965,0.0,175.54687713398212,19104
leolin310148_ShortcutBadger,5.290322580645161,5.0,4.591249273615311,1.1612903225806452,1.0,0.4543694673976518,3.4838709677419355,1.0,7.531582249620308,885
gunnarmorling_1brc,3.1666666666666665,3.0,2.475028315830446,1.09,1.0,0.3814128904328141,7.58,1.0,23.526923446939044,53431
Qihoo360_RePlugin,5.18859649122807,3.0,6.2602497407885105,1.4166666666666667,1.0,0.6774764637788968,32.01973684210526,0.0,182.82417436017602,30275
square_dagger,3.1748768472906406,3.0,2.9458419089790264,1.229064039408867,1.0,0.716123039871297,5.990147783251231,0.0,45.362516766439605,8042
MinecraftForge_MinecraftForge,7.117682198327359,6.0,9.540420086429144,2.1714456391875747,1.0,2.980088845776708,37.889486260454,1.0,503.6038138140737,63206
gocd_gocd,7.452931385241354,5.0,9.21679300092452,1.275013870908082,1.0,0.7535898025103523,37.50582578139449,0.0,363.39092351603654,268000
Bearded-Hen_Android-Bootstrap,6.962025316455696,3.0,8.321185563297938,1.6708860759493671,1.0,0.8581661871710137,31.39240506329114,2.0,77.89101816517858,10389
pedant_sweet-alert-dialog,4.375,1.5,5.5362442142665635,1.25,1.0,0.4472135954999579,31.0625,0.0,88.94977515429704,943
crazycodeboy_TakePhoto,5.054545454545455,2.0,5.810011097771583,1.2545454545454546,1.0,0.5517038194331307,10.89090909090909,1.0,22.580451006938894,2403
Exrick_xmall,4.310126582278481,3.0,5.414151824979242,1.1613924050632911,1.0,0.41697697908276776,632.8291139240506,13.0,2870.931221510148,45293
geeeeeeeeek_WeChatLuckyMoney,5.380952380952381,3.0,5.123243020550465,1.380952380952381,1.0,0.49761335152811925,8.80952380952381,1.0,18.424491981107778,931
AntennaPod_AntennaPod,7.420537897310513,5.0,8.938613919649937,1.4841075794621026,1.0,0.7825306517770618,21.410757946210268,1.0,106.38871237861204,51766
cymcsg_UltimateRecyclerView,5.214659685863874,3.0,6.046277765556717,1.693717277486911,1.0,1.0833564562030207,41.39267015706806,0.0,268.31707014250776,16083
google_agera,6.327586206896552,4.0,6.685696996308813,1.2413793103448276,1.0,0.5362417219366128,14.844827586206897,0.0,106.49473267415817,10897
dependency-check_DependencyCheck,7.079268292682927,5.0,7.458767655727658,1.8699186991869918,2.0,1.0027201260660206,60.08943089430894,3.0,321.9523438980169,41235
NanoHttpd_nanohttpd,4.340277777777778,3.0,4.361566399902845,1.7916666666666667,1.0,1.563906709431287,22.15972222222222,1.0,88.26918961272577,7106
didi_KnowStreaming,7.19593147751606,4.0,8.052290557041578,1.8190578158458244,1.0,1.0938886899987226,10.322269807280515,0.0,44.61157834690863,31517
ogaclejapan_SmartTabLayout,6.355555555555555,4.0,5.7767384457587365,1.6444444444444444,1.0,0.9806202943118,9.71111111111111,1.0,27.891528709222335,1912
JakeWharton_ActionBarSherlock,6.126463700234192,4.0,7.061961011912564,1.9718969555035128,1.0,1.5055942344292428,63.39812646370024,0.0,264.2789122700864,26463
Genymobile_gnirehtet,3.765432098765432,2.0,3.5960798271808136,1.1851851851851851,1.0,0.5270462766947299,14.296296296296296,1.0,35.25139871141443,4330
Alluxio_alluxio,6.921777998510057,5.0,8.395885848006733,1.4854730568661534,1.0,1.4868107155189876,30.658803079215296,1.0,238.17274848536042,252449
naman14_Timber,5.399558498896247,3.0,6.6798932069287575,1.4613686534216335,1.0,0.8154671165772154,19.748344370860927,0.0,171.85482986239165,21859
google_error-prone,7.870576984379981,5.0,13.690123039312818,1.5342684093082564,1.0,1.0857034400890628,25.491871214536182,0.0,336.7666730920058,106930
NLPchina_elasticsearch-sql,9.601449275362318,6.0,19.73388036488514,2.0833333333333335,1.0,1.500403986002477,190.19927536231884,1.0,1272.4411985554739,32893
h2pl_JavaTutorial,0.3333333333333333,0.0,0.5773502691896258,1.0,1.0,0.0,0.3333333333333333,0.0,0.5773502691896258,14
rest-assured_rest-assured,5.424715909090909,4.0,5.916441630680445,1.1988636363636365,1.0,0.45596893362814117,106.02414772727273,0.0,586.406323611846,28601
AutoMQ_automq,7.194670133246669,4.0,12.017877518103889,1.4008233127505145,1.0,1.0342432630026768,45.36659083522912,0.0,594.8741749435766,668965
mrniko_netty-socketio,4.964497041420119,3.0,6.6160820400750096,1.2662721893491125,1.0,0.5617667256463242,33.01775147928994,0.0,255.15101675218926,6233
wiremock_wiremock,5.769822940723634,4.0,6.784384377833507,1.3702848344880678,1.0,0.7952541213814263,74.05157813702849,1.0,729.0853820067867,52641
DroidPluginTeam_DroidPlugin,3.3027989821882953,2.0,5.1862058394573864,4.388040712468193,3.0,8.038652450900328,3.699745547073791,0.0,23.32842611286334,22301
alibaba_jvm-sandbox,3.5917874396135265,2.0,4.45478008014502,1.318840579710145,1.0,0.8203127075719486,12.654589371980677,0.0,58.808870999063465,14222
hongyangAndroid_okhttputils,3.7285714285714286,2.5,4.050125883072903,1.457142857142857,1.0,0.6524361101646587,6.2,0.0,16.780423376531722,1961
Meituan-Dianping_walle,3.148936170212766,2.0,4.079736041452309,1.1914893617021276,1.0,0.7225491871440995,8.691489361702128,0.5,23.48507949844481,4633
exadel-inc_CompreFace,7.852852852852853,6.0,7.325025142806019,1.6576576576576576,1.0,1.3296581825599818,3.894894894894895,0.0,16.049745833790674,7766
macrozheng_springcloud-learning,4.884444444444444,3.0,5.010255355783649,1.0222222222222221,1.0,0.14773421007131973,85.87555555555555,0.0,846.6478609881874,5631
rabbitmq_rabbitmq-tutorials,4.823529411764706,5.0,2.6661273964530743,1.0,1.0,0.0,2.2941176470588234,1.0,4.129378246889276,1479
zo0r_react-native-push-notification,6.310344827586207,4.0,6.876998142232981,1.2413793103448276,1.0,0.4354941703556926,15.482758620689655,0.0,50.250529982745434,1884
smuyyh_BookReader,4.782546494992847,2.0,6.529955996117472,1.4377682403433476,1.0,0.8136046983863217,25.32331902718169,0.0,161.85823208017607,30914
junit-team_junit-framework,4.716161026837806,3.0,5.596354035281819,1.3033838973162193,1.0,0.9902472694934175,36.35443407234539,0.0,749.4812917615067,98496
Angel-ML_angel,7.411146161934806,5.0,10.045830897047866,1.7407991587802314,2.0,0.8791266963151199,63.41955835962145,0.0,591.9828116028884,205066
guardianproject_haven,6.822784810126582,4.0,7.328832232286197,1.3924050632911393,1.0,0.5865527610645915,11.772151898734178,1.0,39.7646761705787,4561
markzhai_AndroidPerformanceMonitor,4.111111111111111,3.0,3.9700133865401734,1.2777777777777777,1.0,0.5290313921087083,14.074074074074074,0.0,37.249212655653636,2234
getActivity_AndroidProject,7.215083798882682,4.0,8.24968186255047,2.142458100558659,1.0,1.562636783365512,19.18435754189944,1.0,59.229218894685815,20468
gzu-liyujiang_AndroidPicker,5.435146443514644,3.0,6.866905401226127,1.6443514644351465,1.0,1.2648610287981112,51.71548117154812,0.0,331.964984059583,13541
zouzg_mybatis-generator-gui,7.17948717948718,5.0,7.813186542033973,1.4871794871794872,1.0,0.683327573129996,69.94871794871794,3.0,255.11452007593812,3047
fuzhengwei_itstack-demo-design,2.167441860465116,2.0,2.2815514612215373,1.1069767441860465,1.0,0.32453802452591274,5.325581395348837,0.0,12.475997385320772,3992
527515025_springBoot,5.068181818181818,4.0,4.416858787482966,1.1477272727272727,1.0,0.41474091213230463,15.492424242424242,0.0,70.73062445055425,6242
hongyangAndroid_AndroidAutoLayout,5.833333333333333,5.0,4.6526536672297185,2.0,2.0,0.7025001733142089,8.807692307692308,8.0,16.370751311454786,2370
Meituan-Dianping_Leaf,3.475,1.5,4.2486045974697415,1.425,1.0,1.0349656255904571,11.25,0.0,35.05874191432694,1305
apache_storm,5.321558796718323,3.0,6.741021272761612,1.2190063810391978,1.0,0.7443327202941017,48.81882406563355,1.0,431.03661579836654,359172
yanzhenjie_AndPermission,3.994047619047619,3.0,3.666480346252435,1.1666666666666667,1.0,0.37379213325354443,7.488095238095238,0.0,35.26172257540586,4486
spring-projects_spring-ai,7.505128205128205,5.0,8.369762451248928,1.1857142857142857,1.0,0.8262021915045521,27.174358974358974,1.0,391.92393734736163,119704
Col-E_Recaf,8.497392438070404,6.0,8.911446993672726,1.604302477183833,1.0,1.003845055150067,26.962190352020862,1.0,166.83384011288132,72017
quartz-scheduler_quartz,5.575697211155378,3.0,6.290794768097553,1.4422310756972112,1.0,0.8308242080374861,119.36653386454184,1.0,763.8791699888485,34643
raphw_byte-buddy,6.1396318166029875,4.0,8.143469225275368,1.6328586314692601,1.0,2.0178060560040687,15.359673497742271,0.0,298.09321598927215,265775
GrenderG_Toasty,4.0625,3.0,4.186784764788688,1.0625,1.0,0.25,56.625,0.0,213.87095018569804,487
apache_hertzbeat,7.068989071038251,5.0,6.715385264505297,1.2650273224043715,1.0,1.469482078681941,10.387295081967213,0.0,57.1448699455994,62476
apache_zeppelin,5.572852396772663,3.0,7.090768417510019,1.2572377788324631,1.0,0.6611513755866189,43.072140484100615,1.0,343.5466829679405,190394
JesusFreke_smali,6.024305555555555,4.0,8.354822423461787,1.65625,1.0,1.2337123031386716,15.016493055555555,1.0,85.6992837441414,46762
NLPchina_ansj_seg,6.31651376146789,4.0,5.863721373251608,1.188073394495413,1.0,0.43620161293029003,9.577981651376147,0.0,42.668218150599245,12130
jOOQ_jOOQ,9.6723044397463,7.0,17.933289020163098,1.7233464210208396,1.0,3.027895748725936,1671.1334944125642,3.0,41934.153221301756,222472
ximsfei_Android-skin-support,6.130541871921182,5.0,5.100491692780115,1.3916256157635467,1.0,0.7315323458813064,18.224137931034484,1.0,69.51735911548138,19723
processing_processing,3.7261219792865363,2.0,5.975643442502589,1.620253164556962,1.0,1.9926950535360053,536.5316455696203,0.0,7389.896547137585,104360
MuntashirAkon_AppManager,7.914961636828645,5.0,9.154803231059805,1.4789002557544757,1.0,0.7521790517803821,73.84015345268543,1.0,1039.4931291141854,126690
FongMi_TV,6.701834862385321,4.0,8.603113667454245,1.408256880733945,1.0,0.6890028892424442,100.74159021406727,1.0,674.7438346984903,30793
getActivity_XXPermissions,6.654639175257732,4.0,6.509403650066081,1.5463917525773196,1.0,0.8935070166148208,86.4381443298969,1.0,875.9450196794328,8952
traccar_traccar,5.652246256239601,4.0,4.42190581716316,1.8885191347753745,2.0,0.796284499716887,5.927343316694398,0.0,47.36059912625034,67606
wxiaoqi_Spring-Cloud-Platform,4.790960451977401,3.0,5.024522555745948,1.4067796610169492,1.0,0.8281683801906541,57.64971751412429,0.0,211.24044199041552,6014
ArthurHub_Android-Image-Cropper,7.725,4.0,9.418986553356348,1.375,1.0,0.5400617248673217,70.375,0.0,236.73383165758554,4655
vinc3m1_RoundedImageView,8.4,9.0,6.434283176858164,1.8,2.0,0.7745966692414834,107.46666666666667,0.0,273.82524840975975,1265
pig-mesh_pig,6.913157894736842,5.0,6.32917068903086,1.3105263157894738,1.0,0.5842205974027811,5.326315789473684,0.0,53.617612611614305,7543
AsyncHttpClient_async-http-client,5.804835924006908,4.0,6.443384856369247,1.5664939550949915,1.0,0.9577492924264296,41.500863557858374,1.0,247.65635287006072,29573
hazelcast_hazelcast,7.818420111998094,5.0,15.26985840739952,1.7642678422494937,1.0,4.753364253019277,44.8312284046229,1.0,426.0539783008484,1103104
aa112901_remusic,5.190532544378698,3.0,6.431034450222353,1.4532544378698224,1.0,0.8082832065907987,41.646153846153844,0.0,345.6723670009752,47786
sshahine_JFoenix,6.92,4.0,6.938965721418349,1.6235294117647059,1.0,0.9612353317112713,22.084705882352942,1.0,88.53177329898469,24546
vespa-engine_vespa,6.0223483195111305,4.0,7.2048179005760735,1.6129201222173724,1.0,1.4812042768716707,37.92099519860323,1.0,302.3530612131977,597411
wasabeef_richeditor-android,2.4186046511627906,2.0,2.602494756771946,1.1395348837209303,1.0,0.4129680806780528,46.95348837209303,0.0,305.869015966014,804
joelittlejohn_jsonschema2pojo,6.7011070110701105,5.0,5.940067859662473,1.1402214022140222,1.0,0.4332118920252543,77.68634686346863,0.0,580.8158449128176,14294
amitshekhariitbhu_from-java-to-kotlin,0.5,0.5,0.7071067811865476,1.0,1.0,0.0,0.0,0.0,0.0,37
micronaut-projects_micronaut-core,5.833196384552178,4.0,7.262414612832444,1.3233360723089564,1.0,0.9308392370679239,36.207066557107645,0.0,413.03718315120733,173997
koush_ion,4.536332179930795,3.0,6.110063565803734,1.4602076124567474,1.0,1.4646202431850395,23.598615916955016,0.0,205.82998849716805,9443
lightbend_config,5.475,3.0,7.139625076371712,2.055,1.0,4.373512668934049,76.18,0.0,399.35302904703906,13186
haifengl_smile,5.539730134932534,5.0,5.053011870100473,1.3590704647676162,1.0,0.9460325998358735,103.71814092953524,1.0,1391.6799893703817,100975
648540858_wvp-GB28181-pro,8.230974632843791,5.0,9.958271317438012,1.295060080106809,1.0,0.5346193136771978,35.12950600801068,0.0,162.06221340355168,47139
hibernate_hibernate-orm,6.794456005339825,5.0,9.184523111556251,1.4040598374494484,1.0,0.9822282176705056,76.54764615807453,1.0,2165.1609991334726,1066748
ityouknow_spring-cloud-examples,3.85,4.0,1.0707988464186566,1.0166666666666666,1.0,0.1290994448735806,0.4666666666666667,0.0,2.102997591547954,384
apache_flink-cdc,8.316737288135593,5.0,8.994745893241957,1.46239406779661,1.0,0.8967142455448048,30.02542372881356,1.0,198.37550746149253,115433
graphql-java_graphql-java,8.324183976261127,5.0,10.5544626913957,1.3946587537091988,1.0,0.9641077449616847,33.5,1.0,176.6781264230166,70097
gephi_gephi,4.480117203850984,3.0,4.879893522432391,1.6726663876098786,1.0,1.671770883644013,24.683968187526162,0.0,124.29916833148356,125587
DerekYRC_mini-spring,3.4093959731543624,2.0,3.554619040710026,1.221476510067114,1.0,0.6662281646327333,5.080536912751678,0.0,20.55793289986088,2472
Javen205_IJPay,5.589743589743589,5.0,10.493704569682567,1.36996336996337,1.0,0.5804210554368991,139.4029304029304,0.0,1332.6140383792672,14136
jetlinks_jetlinks-community,7.895222584147666,6.0,7.480656858064308,1.266558089033659,1.0,0.5274228788623601,11.758414766558088,1.0,42.45014646129118,60428
google_grafika,6.407766990291262,5.0,6.280122537214468,1.7475728155339805,2.0,0.8599868512668082,6.893203883495145,0.0,16.887118086919198,10035
ikew0ng_SwipeBackLayout,5.0,3.0,5.656854249492381,1.3888888888888888,1.0,0.6978023391872252,61.333333333333336,3.0,163.94080710821854,1635
logisim-evolution_logisim-evolution,5.955380577427822,4.0,6.376378057888551,2.44251968503937,2.0,2.577573355727313,28.233070866141734,1.0,123.98329066340591,161654
auth0_java-jwt,5.662790697674419,3.5,5.482829808467369,1.627906976744186,1.0,1.3199510831213046,142.74418604651163,1.0,531.4459340781085,8924
apache_incubator-kie-drools,6.552163279075652,4.0,8.951473554479708,1.624525596693936,1.0,1.3216760549280442,65.30125664164629,1.0,699.7961187274753,765652
daimajia_NumberProgressBar,3.1666666666666665,0.5,4.915960401250875,1.3333333333333333,1.0,0.5163977794943223,91.83333333333333,0.0,222.01839263148148,380
rengwuxian_MaterialEditText,5.653846153846154,2.0,10.5865662334576,1.3076923076923077,1.0,0.4706787243316417,742.8461538461538,0.0,2092.797547634413,3385
nayuki_QR-Code-generator,3.9473684210526314,3.0,3.6586834944117124,1.4210526315789473,1.0,1.261207070569223,19.57894736842105,1.0,26.289659541926543,1823
Vedenin_useful-java-links,2.3041825095057034,2.0,2.489416835386071,1.0228136882129277,1.0,0.14959382501852608,1.832699619771863,0.0,6.856945769047349,5967
alipay_SoloPi,4.623076923076923,2.0,6.674823868270634,1.205982905982906,1.0,0.649641685576834,13.135897435897435,0.0,70.34193275786964,56327
LandGrey_SpringBootVulExploit,3.4285714285714284,3.0,2.953857600710421,1.0,1.0,0.0,3.5714285714285716,0.0,7.44946343668492,258
singwhatiwanna_dynamic-load-apk,5.82258064516129,3.0,6.271256818497682,1.435483870967742,1.0,0.738207126781279,9.419354838709678,0.0,30.008495183589282,2620
google_j2objc,,,,,,,,,,0
pedrovgs_EffectiveAndroidUI,4.438356164383562,3.0,4.648734300173253,1.3424657534246576,1.0,0.6284720908280429,11.616438356164384,1.0,27.727658742864147,1923
rey5137_material,6.511475409836065,3.0,7.982342733394351,1.6459016393442623,1.0,1.194501350830321,54.49508196721312,1.0,190.82395995481977,27346
graphhopper_graphhopper,6.758646063281825,4.0,8.581191367964887,1.260485651214128,1.0,0.6766612565853183,32.996320824135395,1.0,175.8568105214515,98846
google_physical-web,4.788461538461538,3.0,5.5683548452287175,1.2884615384615385,1.0,0.5565981394451,26.71153846153846,0.0,209.17503118789438,7481
robolectric_robolectric,5.933601609657948,4.0,6.696032258455499,1.369718309859155,1.0,1.2140181305316793,72.49371227364185,0.0,629.823780454393,223787
wyouflf_xUtils3,5.224770642201835,3.0,5.356414922569816,1.408256880733945,1.0,0.8816227643868755,27.44954128440367,2.0,102.75396647583354,12561
vavr-io_vavr,8.206303724928366,5.0,10.53778419040883,1.2535816618911175,1.0,0.8737491948180288,1070.4570200573066,1.0,9125.91035636664,67695
liyifeng1994_ssm,3.473684210526316,2.0,3.84950820888752,1.6842105263157894,1.0,1.1081832770072813,2.0526315789473686,1.0,3.2570212057189503,369
obsidiandynamics_kafdrop,5.52,3.0,7.568515326166965,1.32,1.0,0.851380340886777,28.21,0.0,130.2890566503123,4215
btraceio_btrace,4.910039113428944,4.0,5.004800919507084,1.303780964797914,1.0,0.8688239967562693,92.66492829204694,0.0,1539.7036034691855,40974
apache_camel,4.838817530187137,3.0,8.12618017461985,1.6336412180689854,1.0,2.617571838037985,79.71845384134315,1.0,2198.8644225580024,1861690
springfox_springfox,5.702464788732394,3.0,7.648064630864335,1.1205985915492958,1.0,0.3965467601713823,23.252640845070424,0.0,151.29201129023454,32115
javaparser_javaparser,8.830893488137304,5.0,17.33718414856564,1.8773346794548207,1.0,1.9862141450136448,295.3351842503786,0.0,6202.496751326923,137092
apache_hudi,9.194907813871817,6.0,10.320069029684316,1.5812115891132572,1.0,1.0171905209344192,60.14705882352941,1.0,978.9040139868007,304521
prolificinteractive_material-calendarview,6.454545454545454,4.0,7.561105999054942,1.5340909090909092,1.0,0.7263333143912417,69.01136363636364,0.0,531.3171119327908,3658
antoniolg_androidmvp,3.2857142857142856,2.0,3.7709123855878985,1.2857142857142858,1.0,0.4688072309384954,3.0,0.0,4.640954808922571,274
google_google-java-format,5.7272727272727275,4.0,10.12504961527358,1.4242424242424243,1.0,0.8635682861097755,66.8,1.0,361.9708282276417,12752
weibocom_motan,5.941943127962086,4.0,5.750667114147231,1.4348341232227488,1.0,0.8189741845981824,32.71800947867298,1.0,155.31433281116975,46901
apache_pinot,7.355149454596968,5.0,8.412877904636968,1.5172120696982576,1.0,1.318539400612637,52.592010199745005,1.0,468.5776514538045,558360
journeyapps_zxing-android-embedded,5.4375,4.0,5.689903338370521,1.3645833333333333,1.0,0.6824073743457081,21.916666666666668,1.0,88.31935672280356,5169
WeiYe-Jing_datax-web,5.041009463722397,3.0,5.419861177215696,1.38801261829653,1.0,0.6826846853321892,13.239747634069401,0.0,64.05875910176242,13801
lets-blade_blade,4.62214983713355,3.0,5.953570187498881,1.234527687296417,1.0,0.7735708021865964,42.156351791530945,0.0,185.46663014964545,15319
apache_iotdb,8.231842287295365,6.0,14.445174463414386,1.6076781185151026,1.0,1.015726031048497,107.08439013142726,1.0,2599.5523712938643,754415
ZhongFuCheng3y_austin,6.244186046511628,5.0,5.09544138919373,1.119186046511628,1.0,0.37452933375845054,1.4593023255813953,0.0,5.146095984822781,6488
opengoofy_hippo4j,4.648854961832061,3.0,4.908381829608197,1.2027141645462256,1.0,0.5903520536603519,5.813401187446989,0.0,25.303739703967565,29660
amitshekhariitbhu_Fast-Android-Networking,3.219130434782609,2.0,4.596315287827567,1.2504347826086957,1.0,1.1261365852080998,13.768695652173912,1.0,100.48159500479112,19596
CeuiLiSA_Pixiv-Shaft,4.798067632850241,3.0,5.836820043133442,1.45024154589372,1.0,1.11356478812139,25.039613526570047,0.0,253.76319581670577,36053
LaurieWired_GhidraMCP,16.333333333333332,4.0,24.90649179096352,1.6666666666666667,2.0,0.5773502691896257,459.0,3.0,792.4146641752662,1219
ffay_lanproxy,4.238095238095238,3.0,3.88842071646096,1.1904761904761905,1.0,0.5034443575988877,8.206349206349206,0.0,27.169811716587176,2668
Nightonke_BoomMenu,5.6347826086956525,4.0,6.749048581138831,1.5739130434782609,1.0,0.8487438557792992,227.6695652173913,0.0,2078.287515027271,7710
JSQLParser_JSqlParser,6.359509202453988,4.0,13.857810037005166,1.5447852760736196,1.0,0.8950555810389839,513.7472392638036,1.0,8223.244242670191,46459
changmingxie_tcc-transaction,5.2485549132947975,3.0,5.642662987552126,1.3082851637764932,1.0,0.8013916151553107,29.736030828516377,1.0,99.77016866987866,23664
youtube_api-samples,6.404761904761905,7.0,4.412065075971899,1.0,1.0,0.0,4.380952380952381,0.0,9.847501554999925,2541
yarolegovich_DiscreteScrollView,4.228571428571429,2.0,4.818348629611966,1.2476190476190476,1.0,0.45533065713391985,19.114285714285714,0.0,101.51679609852691,3698
apache_hive,6.909863444346203,4.0,12.747928543286365,1.4107476176441693,1.0,1.1690892113045834,94.13139797622556,1.0,2843.4897295739233,2006296
JakeWharton_DiskLruCache,3.25,2.5,2.9886147596868655,1.3333333333333333,1.0,0.7784989441615229,11.0,3.0,25.59119166645217,1937
dmytrodanylyk_circular-progress-button,3.9743589743589745,2.0,4.37388890845844,1.2820512820512822,1.0,0.5103516820842348,25.333333333333332,0.0,131.9127170225854,1429
TeamAmaze_AmazeFileManager,7.3047404063205414,4.0,10.724845350607607,1.4492099322799097,1.0,0.9881735328078012,28.839729119638825,0.0,166.9523438435609,31851
Nepxion_Discovery,4.798309178743962,4.0,5.1529587458641934,1.2693236714975846,1.0,0.5951647382077091,18.80072463768116,1.0,111.90021962910251,26230
k0shk0sh_FastHub,8.072805139186295,5.0,7.858000834652617,1.4379014989293362,1.0,0.6835208382103996,34.75695931477516,1.0,131.60347499201006,40321
Devlight_InfiniteCycleViewPager,5.048780487804878,3.0,6.484409069114144,1.6341463414634145,2.0,0.8875837301622763,102.53658536585365,0.0,513.5129549271846,3564
jpush_aurora-imui,4.807017543859649,2.5,7.042240203983417,1.5292397660818713,1.0,1.4360335588788788,50.26900584795322,0.0,407.50148247022497,17789
jeequan_jeepay,8.776363636363635,7.0,7.421660408498627,1.7963636363636364,2.0,0.9065564937006992,4.290909090909091,0.0,28.893607191084122,17168
yanzhenjie_SwipeRecyclerView,4.847272727272728,3.0,5.2463353405630055,1.3890909090909092,1.0,0.8357156833422519,26.94181818181818,0.0,115.43881795181724,11090
alibaba_spring-ai-alibaba,6.090937796021471,4.0,7.168573275285776,1.1604041679823176,1.0,0.4546783145934313,21.71455636248816,0.0,150.7620147073953,156318
springside_springside4,3.165079365079365,2.0,3.3800726790022098,1.276190476190476,1.0,0.8039936712909418,24.784126984126985,1.0,109.01147197029458,12842
dromara_lamp-cloud,7.732926829268293,7.0,6.001476311620119,1.278048780487805,1.0,0.4564085498830246,7.151219512195122,0.0,34.163530612449875,18730
wasabeef_Blurry,5.142857142857143,3.5,4.53799587851362,1.0,1.0,0.0,0.6428571428571429,0.0,1.598419549100002,636
JakeWharton_u2020,6.2164179104477615,4.0,8.088199833451336,1.4253731343283582,1.0,0.8168973548098715,23.619402985074625,0.5,184.58849966116443,4806
crazycodeboy_react-native-splash-screen,3.4166666666666665,2.5,2.968266507678524,1.25,1.0,0.45226701686664544,2.0,0.5,2.696799449852968,246
jagrosh_MusicBot,6.741935483870968,5.0,6.907625316817029,2.5053763440860215,3.0,1.8452268383823407,10.591397849462366,1.0,63.064190307271325,4097
apache_nifi,7.263435408639221,4.0,10.746791121097614,1.4994930034475766,1.0,0.8800656294391882,55.92729669438248,1.0,956.2667692380955,627154
hanks-zyh_HTextView,4.197802197802198,2.0,4.080358862812002,1.5604395604395604,1.0,0.763162880660205,3.4835164835164836,0.0,8.562661368941885,3076
redis_lettuce,6.275061728395062,4.0,8.444769138292257,1.4009876543209876,1.0,0.9755909389613442,166.44493827160494,0.0,3409.0772052505654,109850
ZHENFENG13_spring-boot-projects,4.317757009345795,3.0,3.9658878728027345,1.074766355140187,1.0,0.42782765396693784,9.11214953271028,1.0,19.73041283447811,2611
daimajia_AndroidImageSlider,4.063492063492063,2.0,7.079896609125287,1.5714285714285714,1.0,0.7769727382249009,59.095238095238095,1.0,361.2101842902869,3813
jd-opensource_joyagent-jdgenie,4.98015873015873,4.0,5.648714127077542,1.119047619047619,1.0,0.44823056917363285,4.734126984126984,0.0,17.511201481407728,9182
ElderDrivers_EdXposed,6.065217391304348,4.0,6.95532823181765,1.6032608695652173,1.0,1.049477935082761,191.0782608695652,1.0,2193.7718197012564,71794
JanusGraph_janusgraph,7.011075949367089,4.0,10.02726539995271,1.4409282700421941,1.0,0.8381988373257949,43.89978902953587,1.0,663.4850877904281,104266
meefik_linuxdeploy,7.162162162162162,5.0,7.451746676352366,1.6486486486486487,2.0,0.48397751418246104,35.891891891891895,3.0,119.32583397845856,2693
